"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-09-04 08:31"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"2010-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.46"
"2010-07-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.462"
"2010-07-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.455"
"2010-07-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.456"
"2010-07-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.485"
"2010-07-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.523"
"2010-07-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.537"
"2010-07-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.503"
"2010-07-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.513"
"2010-07-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.5"
"2010-08-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.519"
"2010-08-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.532"
"2010-08-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.488"
"2010-08-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.488"
"2010-08-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.467"
"2010-08-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.424"
"2010-08-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.404"
"2010-08-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.365"
"2010-08-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.323"
"2010-08-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.311"
"2010-08-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.268"
"2010-08-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.225"
"2010-08-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.203"
"2010-08-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.207"
"2010-08-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.197"
"2010-08-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.185"
"2010-08-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.149"
"2010-08-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.114"
"2010-08-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.158"
"2010-08-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.17"
"2010-08-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.215"
"2010-08-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.192"
"2010-09-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.2"
"2010-09-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.252"
"2010-09-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.29"
"2010-09-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.342"
"2010-09-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.354"
"2010-09-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.352"
"2010-09-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.403"
"2010-09-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.428"
"2010-09-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.512"
"2010-09-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.483"
"2010-09-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.508"
"2010-09-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.516"
"2010-09-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.479"
"2010-09-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.489"
"2010-09-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.466"
"2010-09-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.395"
"2010-09-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.373"
"2010-09-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.403"
"2010-09-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.402"
"2010-09-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.334"
"2010-09-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.336"
"2010-09-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.372"
"2010-10-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.425"
"2010-10-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.403"
"2010-10-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.396"
"2010-10-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.408"
"2010-10-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.426"
"2010-10-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.45"
"2010-10-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.414"
"2010-10-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.364"
"2010-10-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.405"
"2010-10-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.386"
"2010-10-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.404"
"2010-10-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.441"
"2010-10-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.445"
"2010-10-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.457"
"2010-10-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.457"
"2010-10-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.469"
"2010-10-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.455"
"2010-10-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.483"
"2010-10-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.505"
"2010-10-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.483"
"2010-10-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.458"
"2010-11-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.423"
"2010-11-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.415"
"2010-11-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.427"
"2010-11-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.438"
"2010-11-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.405"
"2010-11-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.396"
"2010-11-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.394"
"2010-11-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.437"
"2010-11-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.439"
"2010-11-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.449"
"2010-11-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.483"
"2010-11-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.469"
"2010-11-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.455"
"2010-11-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.485"
"2010-11-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.5"
"2010-11-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.521"
"2010-11-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.473"
"2010-11-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.476"
"2010-11-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.547"
"2010-11-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.562"
"2010-11-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.609"
"2010-11-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.558"
"2010-12-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.575"
"2010-12-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.596"
"2010-12-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.613"
"2010-12-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.605"
"2010-12-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.599"
"2010-12-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.649"
"2010-12-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.64"
"2010-12-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.652"
"2010-12-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.686"
"2010-12-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.703"
"2010-12-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.826"
"2010-12-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.819"
"2010-12-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.853"
"2010-12-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.766"
"2010-12-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.749"
"2010-12-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.714"
"2010-12-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.656"
"2010-12-24";"J10M0";"A1100";"P1D_L";"ZZ";
"2010-12-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.703"
"2010-12-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.662"
"2010-12-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.692"
"2010-12-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.674"
"2010-12-31";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-01-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.653"
"2011-01-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.632"
"2011-01-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.609"
"2011-01-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.686"
"2011-01-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.712"
"2011-01-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.687"
"2011-01-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.666"
"2011-01-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.703"
"2011-01-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.739"
"2011-01-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.795"
"2011-01-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.831"
"2011-01-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.868"
"2011-01-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.834"
"2011-01-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.835"
"2011-01-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.847"
"2011-01-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.848"
"2011-01-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.815"
"2011-01-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.825"
"2011-01-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.834"
"2011-01-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.847"
"2011-01-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.818"
"2011-02-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.831"
"2011-02-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.861"
"2011-02-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.849"
"2011-02-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.89"
"2011-02-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.922"
"2011-02-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.91"
"2011-02-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.941"
"2011-02-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.952"
"2011-02-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.946"
"2011-02-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.886"
"2011-02-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.922"
"2011-02-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.925"
"2011-02-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.913"
"2011-02-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.903"
"2011-02-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.907"
"2011-02-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.86"
"2011-02-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.891"
"2011-02-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.852"
"2011-02-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.895"
"2011-02-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.897"
"2011-03-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.9"
"2011-03-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.877"
"2011-03-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.876"
"2011-03-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.896"
"2011-03-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.912"
"2011-03-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.927"
"2011-03-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.916"
"2011-03-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.892"
"2011-03-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.828"
"2011-03-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.861"
"2011-03-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.804"
"2011-03-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.813"
"2011-03-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.779"
"2011-03-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.785"
"2011-03-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.826"
"2011-03-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.871"
"2011-03-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.849"
"2011-03-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.856"
"2011-03-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.868"
"2011-03-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.902"
"2011-03-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.904"
"2011-03-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.935"
"2011-03-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.931"
"2011-04-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.949"
"2011-04-04";"J10M0";"A1100";"P1D_L";"ZZ";"2.029"
"2011-04-05";"J10M0";"A1100";"P1D_L";"ZZ";"2.02"
"2011-04-06";"J10M0";"A1100";"P1D_L";"ZZ";"2.06"
"2011-04-07";"J10M0";"A1100";"P1D_L";"ZZ";"2.102"
"2011-04-08";"J10M0";"A1100";"P1D_L";"ZZ";"2.068"
"2011-04-11";"J10M0";"A1100";"P1D_L";"ZZ";"2.107"
"2011-04-12";"J10M0";"A1100";"P1D_L";"ZZ";"2.137"
"2011-04-13";"J10M0";"A1100";"P1D_L";"ZZ";"2.117"
"2011-04-14";"J10M0";"A1100";"P1D_L";"ZZ";"2.116"
"2011-04-15";"J10M0";"A1100";"P1D_L";"ZZ";"2.127"
"2011-04-18";"J10M0";"A1100";"P1D_L";"ZZ";"2.097"
"2011-04-19";"J10M0";"A1100";"P1D_L";"ZZ";"2.09"
"2011-04-20";"J10M0";"A1100";"P1D_L";"ZZ";"2.103"
"2011-04-21";"J10M0";"A1100";"P1D_L";"ZZ";"2.05"
"2011-04-22";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-04-25";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-04-26";"J10M0";"A1100";"P1D_L";"ZZ";"2.034"
"2011-04-27";"J10M0";"A1100";"P1D_L";"ZZ";"2.066"
"2011-04-28";"J10M0";"A1100";"P1D_L";"ZZ";"2.094"
"2011-04-29";"J10M0";"A1100";"P1D_L";"ZZ";"2.083"
"2011-05-02";"J10M0";"A1100";"P1D_L";"ZZ";"2.081"
"2011-05-03";"J10M0";"A1100";"P1D_L";"ZZ";"2.049"
"2011-05-04";"J10M0";"A1100";"P1D_L";"ZZ";"2.038"
"2011-05-05";"J10M0";"A1100";"P1D_L";"ZZ";"2.035"
"2011-05-06";"J10M0";"A1100";"P1D_L";"ZZ";"2.009"
"2011-05-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.935"
"2011-05-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.925"
"2011-05-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.9"
"2011-05-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.887"
"2011-05-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.881"
"2011-05-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.935"
"2011-05-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.92"
"2011-05-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.894"
"2011-05-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.916"
"2011-05-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.922"
"2011-05-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.841"
"2011-05-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.866"
"2011-05-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.887"
"2011-05-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.896"
"2011-05-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.849"
"2011-05-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.839"
"2011-05-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.849"
"2011-06-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.842"
"2011-06-02";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-06-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.782"
"2011-06-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.78"
"2011-06-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.789"
"2011-06-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.798"
"2011-06-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.749"
"2011-06-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.676"
"2011-06-13";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-06-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.699"
"2011-06-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.708"
"2011-06-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.704"
"2011-06-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.679"
"2011-06-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.683"
"2011-06-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.725"
"2011-06-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.717"
"2011-06-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.703"
"2011-06-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.686"
"2011-06-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.668"
"2011-06-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.684"
"2011-06-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.721"
"2011-06-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.739"
"2011-07-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.735"
"2011-07-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.701"
"2011-07-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.732"
"2011-07-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.708"
"2011-07-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.696"
"2011-07-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.72"
"2011-07-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.658"
"2011-07-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.541"
"2011-07-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.534"
"2011-07-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.535"
"2011-07-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.509"
"2011-07-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.484"
"2011-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.532"
"2011-07-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.555"
"2011-07-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.59"
"2011-07-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.601"
"2011-07-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.565"
"2011-07-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.543"
"2011-07-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.475"
"2011-07-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.436"
"2011-07-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.436"
"2011-08-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2011-08-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.341"
"2011-08-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.327"
"2011-08-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.322"
"2011-08-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.26"
"2011-08-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.282"
"2011-08-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.202"
"2011-08-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.23"
"2011-08-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.145"
"2011-08-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.182"
"2011-08-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.245"
"2011-08-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.195"
"2011-08-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.153"
"2011-08-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.991"
"2011-08-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.927"
"2011-08-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.956"
"2011-08-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.029"
"2011-08-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.021"
"2011-08-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.076"
"2011-08-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.068"
"2011-08-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.061"
"2011-08-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.116"
"2011-08-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.133"
"2011-09-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.168"
"2011-09-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.091"
"2011-09-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.002"
"2011-09-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.994"
"2011-09-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.075"
"2011-09-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.082"
"2011-09-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.08"
"2011-09-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.04"
"2011-09-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.037"
"2011-09-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.059"
"2011-09-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.073"
"2011-09-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.069"
"2011-09-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.037"
"2011-09-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.036"
"2011-09-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.01"
"2011-09-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.934"
"2011-09-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.919"
"2011-09-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.947"
"2011-09-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.944"
"2011-09-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.954"
"2011-09-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.961"
"2011-09-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.003"
"2011-10-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.962"
"2011-10-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.925"
"2011-10-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.954"
"2011-10-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.985"
"2011-10-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.014"
"2011-10-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.999"
"2011-10-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.038"
"2011-10-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.044"
"2011-10-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.085"
"2011-10-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.065"
"2011-10-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.101"
"2011-10-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.039"
"2011-10-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.082"
"2011-10-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.059"
"2011-10-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.04"
"2011-10-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.044"
"2011-10-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.08"
"2011-10-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.071"
"2011-10-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.082"
"2011-10-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.13"
"2011-10-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.082"
"2011-11-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.009"
"2011-11-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.993"
"2011-11-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.974"
"2011-11-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.967"
"2011-11-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.891"
"2011-11-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.927"
"2011-11-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.92"
"2011-11-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.929"
"2011-11-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.934"
"2011-11-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.94"
"2011-11-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.902"
"2011-11-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.926"
"2011-11-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.888"
"2011-11-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.898"
"2011-11-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.898"
"2011-11-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.905"
"2011-11-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.9"
"2011-11-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.938"
"2011-11-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.913"
"2011-11-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.954"
"2011-11-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.95"
"2011-11-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.945"
"2011-12-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.932"
"2011-12-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.91"
"2011-12-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.89"
"2011-12-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.905"
"2011-12-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.873"
"2011-12-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.835"
"2011-12-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.806"
"2011-12-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.811"
